chr	start	end	ATAC
chr3	38369000	38369200	U
chr3	38369200	38369400	U
chr3	38369400	38369600	U
chr3	38369600	38369800	U
chr3	38369800	38370000	U
chr3	38370000	38370200	U
chr3	38370800	38371000	U
chr3	38371800	38372000	U
chr3	38372000	38372200	U
chr3	38372200	38372400	U
chr3	38372400	38372600	U
chr3	38374200	38374400	U
chr3	38374400	38374600	U
chr3	38374600	38374800	U
chr3	38375200	38375400	U
chr3	38375800	38376000	U
chr3	38376000	38376200	U
chr3	38376200	38376400	U
chr3	38376400	38376600	U
chr3	38376600	38376800	U
chr3	38376800	38377000	U
chr3	38378000	38378200	U
chr3	38379200	38379400	U
chr3	38379400	38379600	U
chr3	38379600	38379800	U
chr3	38380400	38380600	U
chr3	38382600	38382800	U
chr3	38382800	38383000	U
chr3	38384400	38384600	U
chr3	38389800	38390000	U
chr3	38395400	38395600	U
chr3	38397000	38397200	U
chr3	38397200	38397400	U
chr3	38397400	38397600	B
chr3	38397600	38397800	B
chr3	38399800	38400000	U
chr3	38401000	38401200	U
chr3	38403600	38403800	U
chr3	38404000	38404200	U
chr3	38404200	38404400	U
chr3	38405000	38405200	U
chr3	38412800	38413000	U
chr3	38413000	38413200	U
chr3	38413200	38413400	U
chr3	38413400	38413600	U
chr3	38413600	38413800	U
chr3	38414000	38414200	U
chr3	38414200	38414400	U
chr3	38450400	38450600	U
chr3	38452200	38452400	U
chr3	38453000	38453200	B
chr3	38453200	38453400	B
chr3	38453600	38453800	B
chr3	38454000	38454200	B
chr3	38454200	38454400	B
chr3	38454400	38454600	B
chr3	38454800	38455000	B
chr3	38455000	38455200	B
chr3	38455200	38455400	B
chr3	38455600	38455800	B
chr3	38455800	38456000	U
chr3	38456000	38456200	U
chr3	38456200	38456400	U
chr3	38457600	38457800	U
chr3	38457800	38458000	U
chr3	38458000	38458200	U
chr3	38458400	38458600	U
chr3	38458600	38458800	U
chr3	38459200	38459400	U
chr3	38459400	38459600	U
chr3	38459600	38459800	U
chr3	38459800	38460000	U
chr3	38460000	38460200	U
chr3	38460200	38460400	U
chr3	38460400	38460600	U
chr3	38460600	38460800	U
chr3	38460800	38461000	U
chr3	38461000	38461200	U
chr3	38461200	38461400	U
chr3	38461400	38461600	U
chr3	38462800	38463000	U
chr3	38463000	38463200	U
chr3	38463200	38463400	U
chr3	38463400	38463600	U
chr3	38464200	38464400	U
chr3	38472000	38472200	U
chr3	38472200	38472400	U
chr3	38472600	38472800	U
chr3	38472800	38473000	U
chr3	38473200	38473400	U
chr3	38473400	38473600	U
chr3	38474200	38474400	U
chr3	38474400	38474600	U
chr3	38474600	38474800	U
chr3	38474800	38475000	U
chr3	38475000	38475200	U
chr3	38475200	38475400	U
chr3	38475400	38475600	U
chr3	38475600	38475800	U
chr3	38476000	38476200	U
chr3	38476200	38476400	U
chr3	38476400	38476600	U
chr3	38477000	38477200	U
chr3	38477200	38477400	U
chr3	38477400	38477600	U
chr3	38477600	38477800	U
chr3	38477800	38478000	U
chr3	38478000	38478200	U
chr3	38478200	38478400	U
chr3	38478400	38478600	U
chr3	38479200	38479400	B
chr3	38479400	38479600	B
chr3	38479600	38479800	B
chr3	38479800	38480000	B
chr3	38480800	38481000	U
chr3	38481000	38481200	U
chr3	38481200	38481400	U
chr3	38481400	38481600	U
chr3	38481600	38481800	U
chr3	38481800	38482000	U
chr3	38482000	38482200	U
chr3	38482200	38482400	U
chr3	38482400	38482600	U
chr3	38482600	38482800	U
chr3	38482800	38483000	U
chr3	38483000	38483200	U
chr3	38483200	38483400	U
chr3	38483600	38483800	U
chr3	38484000	38484200	U
chr3	38484200	38484400	U
chr3	38484600	38484800	U
chr3	38484800	38485000	U
chr3	38485000	38485200	U
chr3	38485200	38485400	U
chr3	38485400	38485600	U
chr3	38485800	38486000	U
chr3	38486000	38486200	U
chr3	38486200	38486400	U
chr3	38486400	38486600	U
chr3	38486600	38486800	U
chr3	38486800	38487000	U
chr3	38487000	38487200	U
chr3	38487200	38487400	U
chr3	38487400	38487600	U
chr3	38487600	38487800	U
chr3	38487800	38488000	U
chr3	38488000	38488200	U
chr3	38488200	38488400	U
chr3	38488400	38488600	U
chr3	38488600	38488800	U
chr3	38488800	38489000	U
chr3	38489000	38489200	U
chr3	38489200	38489400	U
chr3	38489800	38490000	U
chr3	38490000	38490200	U
chr3	38490200	38490400	U
chr3	38490400	38490600	U
chr3	38490600	38490800	U
chr3	38490800	38491000	U
chr3	38491000	38491200	U
chr3	38491200	38491400	U
chr3	38491400	38491600	U
chr3	38491600	38491800	U
chr3	38491800	38492000	U
chr3	38492000	38492200	U
chr3	38492200	38492400	U
chr3	38492400	38492600	U
chr3	38493000	38493200	U
chr3	38493200	38493400	U
chr3	38493400	38493600	U
chr3	38493800	38494000	U
chr3	38495200	38495400	U
chr3	38495400	38495600	U
chr3	38496200	38496400	B
chr3	38496400	38496600	B
chr3	38497000	38497200	U
chr3	38497200	38497400	U
chr3	38497400	38497600	U
chr3	38499400	38499600	U
chr3	38499800	38500000	U
chr3	38500400	38500600	U
chr3	38500600	38500800	U
chr3	38500800	38501000	U
chr3	38501000	38501200	U
chr3	38501200	38501400	U
chr3	38501400	38501600	U
chr3	38503200	38503400	U
chr3	38503400	38503600	U
chr3	38503600	38503800	U
chr3	38503800	38504000	U
chr3	38506600	38506800	U
chr3	38506800	38507000	U
chr3	38508200	38508400	U
chr3	38508800	38509000	U
chr3	38509000	38509200	U
chr3	38509200	38509400	U
chr3	38510800	38511000	U
chr3	38511000	38511200	U
chr3	38511400	38511600	U
chr3	38512000	38512200	U
chr3	38512200	38512400	U
chr3	38515400	38515600	U
chr3	38515600	38515800	U
chr3	38515800	38516000	U
chr3	38517600	38517800	U
chr3	38517800	38518000	U
chr3	38518000	38518200	U
chr3	38518200	38518400	U
chr3	38518400	38518600	U
chr3	38519000	38519200	U
chr3	38519200	38519400	U
chr3	38519800	38520000	U
chr3	38520000	38520200	U
chr3	38520200	38520400	U
chr3	38520400	38520600	U
chr3	38521000	38521200	U
chr3	38521600	38521800	B
chr3	38521800	38522000	B
chr3	38522000	38522200	U
chr3	38522200	38522400	U
chr3	38523000	38523200	U
chr3	38523800	38524000	U
chr3	38524000	38524200	U
chr3	38524200	38524400	U
chr3	38524800	38525000	U
chr3	38525400	38525600	U
chr3	38526000	38526200	U
chr3	38526200	38526400	U
chr3	38526400	38526600	U
chr3	38526800	38527000	U
chr3	38527000	38527200	U
chr3	38527200	38527400	U
chr3	38527600	38527800	U
chr3	38527800	38528000	U
chr3	38528000	38528200	U
chr3	38528200	38528400	U
chr3	38528400	38528600	U
chr3	38528600	38528800	U
chr3	38531400	38531600	U
chr3	38532200	38532400	U
chr3	38532400	38532600	U
chr3	38532600	38532800	U
chr3	38532800	38533000	B
chr3	38533400	38533600	B
chr3	38533600	38533800	B
chr3	38534000	38534200	B
chr3	38534200	38534400	U
chr3	38536200	38536400	U
chr3	38536400	38536600	U
chr3	38537600	38537800	U
chr3	38538200	38538400	U
chr3	38538400	38538600	U
chr3	38538600	38538800	U
chr3	38538800	38539000	U
chr3	38539000	38539200	U
chr3	38539200	38539400	U
chr3	38542000	38542200	U
chr3	38542200	38542400	U
chr3	38542400	38542600	U
chr3	38542600	38542800	U
chr3	38542800	38543000	U
chr3	38543000	38543200	U
chr3	38543600	38543800	U
chr3	38543800	38544000	U
chr3	38544000	38544200	U
chr3	38545800	38546000	U
chr3	38546000	38546200	U
chr3	38546200	38546400	U
chr3	38548000	38548200	U
chr3	38548200	38548400	U
chr3	38548400	38548600	U
chr3	38548600	38548800	U
chr3	38548800	38549000	U
chr3	38549000	38549200	U
chr3	38549200	38549400	U
chr3	38549400	38549600	U
chr3	38549800	38550000	U
chr3	38550000	38550200	U
chr3	38550200	38550400	U
chr3	38550600	38550800	U
chr3	38551200	38551400	U
chr3	38551400	38551600	U
chr3	38551600	38551800	U
chr3	38552600	38552800	U
chr3	38553800	38554000	U
chr3	38554000	38554200	U
chr3	38554200	38554400	U
chr3	38554400	38554600	U
chr3	38554600	38554800	U
chr3	38555200	38555400	U
chr3	38555400	38555600	U
chr3	38555600	38555800	U
chr3	38555800	38556000	U
chr3	38556000	38556200	U
chr3	38556200	38556400	U
chr3	38556400	38556600	U
chr3	38556600	38556800	U
chr3	38556800	38557000	U
chr3	38557000	38557200	U
chr3	38557200	38557400	U
chr3	38557400	38557600	U
chr3	38557600	38557800	U
chr3	38558800	38559000	B
chr3	38559000	38559200	B
chr3	38559200	38559400	U
chr3	38559800	38560000	U
chr3	38560000	38560200	U
chr3	38560200	38560400	U
chr3	38560400	38560600	B
chr3	38560600	38560800	B
chr3	38560800	38561000	U
chr3	38561000	38561200	U
chr3	38561200	38561400	U
chr3	38561400	38561600	U
chr3	38561600	38561800	U
chr3	38562200	38562400	U
chr3	38562400	38562600	U
chr3	38563000	38563200	U
chr3	38563200	38563400	U
chr3	38563400	38563600	U
chr3	38564600	38564800	U
chr3	38564800	38565000	U
chr3	38565000	38565200	U
chr3	38565200	38565400	U
chr3	38565400	38565600	U
chr3	38565600	38565800	U
chr3	38565800	38566000	U
chr3	38566000	38566200	U
chr3	38566200	38566400	U
chr3	38566400	38566600	U
chr3	38567600	38567800	B
chr3	38573600	38573800	U
chr3	38573800	38574000	U
chr3	38574400	38574600	U
chr3	38575000	38575200	U
chr3	38575200	38575400	U
chr3	38576600	38576800	U
chr3	38576800	38577000	U
chr3	38577000	38577200	U
chr3	38577200	38577400	U
chr3	38578000	38578200	U
chr3	38578200	38578400	U
chr3	38578400	38578600	U
chr3	38578600	38578800	U
chr3	38579000	38579200	U
chr3	38579200	38579400	U
chr3	38579400	38579600	U
chr3	38579600	38579800	U
chr3	38580000	38580200	U
chr3	38580800	38581000	U
chr3	38581200	38581400	U
chr3	38581600	38581800	U
chr3	38581800	38582000	U
chr3	38582000	38582200	U
chr3	38582200	38582400	U
chr3	38582400	38582600	U
chr3	38582600	38582800	U
chr3	38582800	38583000	U
chr3	38583000	38583200	U
chr3	38583200	38583400	U
chr3	38583800	38584000	U
chr3	38585800	38586000	U
chr3	38586000	38586200	U
chr3	38586200	38586400	U
chr3	38587400	38587600	U
chr3	38587600	38587800	U
chr3	38588400	38588600	U
chr3	38588600	38588800	U
chr3	38588800	38589000	U
chr3	38589600	38589800	U
chr3	38590600	38590800	U
chr3	38596000	38596200	U
chr3	38596200	38596400	U
chr3	38596400	38596600	U
chr3	38596600	38596800	U
chr3	38597400	38597600	U
chr3	38597600	38597800	U
chr3	38597800	38598000	U
chr3	38598000	38598200	U
chr3	38598200	38598400	U
chr3	38598400	38598600	U
chr3	38598600	38598800	U
chr3	38598800	38599000	U
chr3	38599000	38599200	U
chr3	38600000	38600200	U
chr3	38601800	38602000	U
chr3	38602000	38602200	U
chr3	38602200	38602400	U
chr3	38603800	38604000	U
chr3	38604000	38604200	U
chr3	38604200	38604400	U
chr3	38604400	38604600	U
chr3	38604600	38604800	U
chr3	38604800	38605000	U
chr3	38605000	38605200	U
chr3	38605200	38605400	U
chr3	38605400	38605600	U
chr3	38606000	38606200	U
chr3	38606200	38606400	U
chr3	38606400	38606600	U
chr3	38606600	38606800	U
chr3	38606800	38607000	U
chr3	38607000	38607200	U
chr3	38607200	38607400	U
chr3	38607600	38607800	U
chr3	38607800	38608000	U
chr3	38608000	38608200	U
chr3	38609000	38609200	U
chr3	38609200	38609400	U
chr3	38609400	38609600	U
chr3	38609600	38609800	U
chr3	38609800	38610000	U
chr3	38610000	38610200	U
chr3	38610200	38610400	U
chr3	38610600	38610800	U
chr3	38610800	38611000	U
chr3	38611000	38611200	U
chr3	38611200	38611400	U
chr3	38611400	38611600	U
chr3	38611800	38612000	U
chr3	38612000	38612200	U
chr3	38612200	38612400	U
chr3	38612800	38613000	U
chr3	38613000	38613200	U
chr3	38613200	38613400	U
chr3	38613400	38613600	U
chr3	38613600	38613800	U
chr3	38613800	38614000	U
chr3	38614000	38614200	U
chr3	38614200	38614400	U
chr3	38614400	38614600	U
chr3	38614600	38614800	U
chr3	38614800	38615000	U
chr3	38615000	38615200	U
chr3	38615200	38615400	U
chr3	38615400	38615600	U
chr3	38615600	38615800	U
chr3	38615800	38616000	U
chr3	38616200	38616400	U
chr3	38616400	38616600	U
chr3	38616600	38616800	U
chr3	38616800	38617000	U
chr3	38617400	38617600	U
chr3	38617600	38617800	U
chr3	38620400	38620600	U
chr3	38621000	38621200	U
chr3	38621200	38621400	U
chr3	38621400	38621600	U
chr3	38621600	38621800	U
chr3	38622200	38622400	U
chr3	38622400	38622600	U
chr3	38622600	38622800	U
chr3	38622800	38623000	B
chr3	38623000	38623200	B
chr3	38623200	38623400	B
chr3	38623400	38623600	B
chr3	38623600	38623800	B
chr3	38625400	38625600	U
chr3	38625600	38625800	U
chr3	38625800	38626000	U
chr3	38626000	38626200	U
chr3	38626200	38626400	U
chr3	38626400	38626600	U
chr3	38626600	38626800	U
chr3	38626800	38627000	U
chr3	38627000	38627200	U
chr3	38628200	38628400	B
chr3	38628400	38628600	B
chr3	38628600	38628800	B
chr3	38628800	38629000	U
chr3	38629000	38629200	U
chr3	38629200	38629400	U
chr3	38629400	38629600	U
chr3	38629600	38629800	U
chr3	38629800	38630000	U
chr3	38630200	38630400	U
chr3	38630600	38630800	U
chr3	38630800	38631000	U
chr3	38631000	38631200	U
chr3	38631200	38631400	U
chr3	38631400	38631600	U
chr3	38631600	38631800	U
chr3	38631800	38632000	U
chr3	38632000	38632200	U
chr3	38632200	38632400	U
chr3	38632400	38632600	U
chr3	38632600	38632800	U
chr3	38632800	38633000	U
chr3	38633000	38633200	U
chr3	38633200	38633400	U
chr3	38633400	38633600	U
chr3	38633600	38633800	U
chr3	38633800	38634000	U
chr3	38634000	38634200	U
chr3	38634200	38634400	U
chr3	38634400	38634600	U
chr3	38635200	38635400	U
chr3	38636200	38636400	U
chr3	38636400	38636600	U
chr3	38636600	38636800	U
chr3	38637000	38637200	U
chr3	38637200	38637400	U
chr3	38637400	38637600	U
chr3	38637600	38637800	U
chr3	38638200	38638400	U
chr3	38638400	38638600	U
chr3	38640800	38641000	U
chr3	38641000	38641200	U
chr3	38641200	38641400	U
chr3	38641400	38641600	U
chr3	38641600	38641800	U
chr3	38641800	38642000	U
chr3	38642000	38642200	U
chr3	38642200	38642400	U
chr3	38642800	38643000	U
chr3	38643000	38643200	U
chr3	38643200	38643400	U
chr3	38643400	38643600	U
chr3	38643600	38643800	U
chr3	38643800	38644000	U
chr3	38644000	38644200	U
chr3	38644200	38644400	U
chr3	38644400	38644600	U
chr3	38644600	38644800	U
chr3	38645200	38645400	U
chr3	38647600	38647800	U
chr3	38648200	38648400	U
chr3	38648400	38648600	U
chr3	38648600	38648800	U
chr3	38648800	38649000	U
chr3	38649000	38649200	U
chr3	38649200	38649400	U
chr3	38649400	38649600	B
chr3	38649800	38650000	B
chr3	38650000	38650200	B
chr3	38650200	38650400	B
chr3	38651000	38651200	B
chr3	38651200	38651400	B
chr3	38651400	38651600	B
chr3	38651600	38651800	U
chr3	38653600	38653800	U
chr3	38654200	38654400	U
chr3	38656800	38657000	U
chr3	38657000	38657200	U
chr3	38657200	38657400	U
chr3	38657400	38657600	U
chr3	38658200	38658400	U
chr3	38658400	38658600	U
chr3	38658600	38658800	U
chr3	38659000	38659200	U
chr3	38659200	38659400	U
chr3	38659400	38659600	U
chr3	38681000	38681200	U
chr3	38681200	38681400	U
chr3	38682000	38682200	U
chr3	38682200	38682400	U
chr3	38682400	38682600	U
chr3	38682600	38682800	U
chr3	38682800	38683000	U
chr3	38683600	38683800	U
chr3	38683800	38684000	U
chr3	38684000	38684200	U
chr3	38684200	38684400	U
chr3	38684400	38684600	U
chr3	38684600	38684800	U
chr3	38687400	38687600	U
chr3	38688400	38688600	U
chr3	38694400	38694600	U
chr3	38694600	38694800	U
chr3	38695400	38695600	U
chr3	38695600	38695800	U
chr3	38695800	38696000	U
chr3	38696800	38697000	U
chr3	38697000	38697200	U
chr3	38697400	38697600	U
chr3	38697600	38697800	U
chr3	38697800	38698000	U
chr3	38698200	38698400	U
chr3	38698400	38698600	U
chr3	38698800	38699000	U
chr3	38699400	38699600	U
chr3	38699600	38699800	U
chr3	38699800	38700000	U
chr3	38701200	38701400	U
chr3	38701400	38701600	U
chr3	38701600	38701800	U
chr3	38701800	38702000	U
chr3	38702000	38702200	U
chr3	38702200	38702400	U
chr3	38702800	38703000	U
chr3	38703000	38703200	U
chr3	38704000	38704200	U
chr3	38704200	38704400	U
chr3	38704400	38704600	U
chr3	38704600	38704800	U
chr3	38704800	38705000	U
chr3	38705600	38705800	U
chr3	38705800	38706000	U
chr3	38706000	38706200	U
chr3	38706200	38706400	U
chr3	38706400	38706600	U
chr3	38706600	38706800	U
chr3	38706800	38707000	U
chr3	38707000	38707200	U
chr3	38707200	38707400	U
chr3	38707400	38707600	U
chr3	38707600	38707800	U
chr3	38707800	38708000	U
chr3	38708000	38708200	U
chr3	38709000	38709200	U
chr3	38709200	38709400	U
chr3	38709400	38709600	U
chr3	38710600	38710800	U
chr3	38710800	38711000	U
chr3	38711800	38712000	U
chr3	38712000	38712200	U
chr3	38712200	38712400	U
chr3	38712400	38712600	U
chr3	38712600	38712800	U
chr3	38712800	38713000	U
chr3	38713000	38713200	U
chr3	38713200	38713400	U
chr3	38713400	38713600	U
chr3	38714000	38714200	U
chr3	38714200	38714400	U
chr3	38714800	38715000	U
chr3	38715000	38715200	U
chr3	38715200	38715400	U
chr3	38715400	38715600	U
chr3	38715600	38715800	U
chr3	38717200	38717400	U
chr3	38717400	38717600	U
chr3	38717600	38717800	U
chr3	38717800	38718000	U
chr3	38718400	38718600	U
chr3	38718600	38718800	U
chr3	38718800	38719000	U
chr3	38720800	38721000	U
chr3	38721000	38721200	U
chr3	38722200	38722400	U
chr3	38722400	38722600	U
chr3	38722600	38722800	U
chr3	38723200	38723400	U
chr3	38723600	38723800	B
chr3	38723800	38724000	B
chr3	38724000	38724200	B
chr3	38724200	38724400	B
chr3	38724400	38724600	B
chr3	38725200	38725400	U
chr3	38725800	38726000	B
chr3	38726000	38726200	B
chr3	38726200	38726400	U
chr3	38726400	38726600	U
chr3	38726600	38726800	U
chr3	38726800	38727000	U
chr3	38727000	38727200	U
chr3	38727200	38727400	U
chr3	38727400	38727600	U
chr3	38727600	38727800	U
chr3	38727800	38728000	U
chr3	38728600	38728800	U
chr3	38728800	38729000	U
chr3	38729000	38729200	U
chr3	38729200	38729400	U
chr3	38729400	38729600	U
chr3	38730000	38730200	U
chr3	38738400	38738600	U
chr3	38738600	38738800	B
chr3	38739400	38739600	B
chr3	38739600	38739800	B
chr3	38740800	38741000	U
chr3	38741000	38741200	U
chr3	38741600	38741800	U
chr3	38746800	38747000	U
chr3	38747000	38747200	U
chr3	38748600	38748800	U
chr3	38749400	38749600	U
chr3	38749600	38749800	U
chr3	38749800	38750000	U
chr3	38750000	38750200	U
chr3	38751600	38751800	U
chr3	38751800	38752000	U
chr3	38752200	38752400	U
chr3	38752400	38752600	U
chr3	38752600	38752800	U
chr3	38752800	38753000	U
chr3	38753000	38753200	U
chr3	38753200	38753400	U
chr3	38753400	38753600	U
chr3	38753600	38753800	U
chr3	38753800	38754000	U
chr3	38754600	38754800	U
chr3	38754800	38755000	U
chr3	38755000	38755200	U
chr3	38755800	38756000	U
chr3	38756600	38756800	U
chr3	38756800	38757000	U
chr3	38758000	38758200	U
chr3	38758200	38758400	U
chr3	38758400	38758600	U
chr3	38758600	38758800	U
chr3	38758800	38759000	U
chr3	38759000	38759200	U
chr3	38760600	38760800	U
chr3	38760800	38761000	U
chr3	38761000	38761200	U
chr3	38761200	38761400	U
chr3	38762800	38763000	U
chr3	38763000	38763200	U
chr3	38763800	38764000	U
chr3	38771400	38771600	U
chr3	38778200	38778400	U
chr3	38778400	38778600	U
chr3	38778600	38778800	U
chr3	38788400	38788600	U
chr3	38788800	38789000	U
chr3	38789400	38789600	U
chr3	38789600	38789800	U
chr3	38789800	38790000	U
chr3	38790000	38790200	U
chr3	38790200	38790400	U
chr3	38790400	38790600	U
chr3	38791200	38791400	U
chr3	38791400	38791600	U
chr3	38791600	38791800	U
chr3	38791800	38792000	U
chr3	38792000	38792200	U
chr3	38792200	38792400	U
chr3	38792400	38792600	U
chr3	38792600	38792800	U
chr3	38793400	38793600	U
chr3	38793600	38793800	U
chr3	38793800	38794000	U
chr3	38797000	38797200	U
chr3	38797200	38797400	U
chr3	38797400	38797600	U
chr3	38797600	38797800	U
chr3	38797800	38798000	U
chr3	38798400	38798600	U
chr3	38799200	38799400	U
chr3	38799400	38799600	U
chr3	38800000	38800200	U
chr3	38800600	38800800	U
chr3	38800800	38801000	U
chr3	38801000	38801200	U
chr3	38801600	38801800	U
chr3	38804600	38804800	U
chr3	38804800	38805000	U
chr3	38805000	38805200	U
chr3	38805200	38805400	U
chr3	38805400	38805600	U
chr3	38805600	38805800	B
chr3	38805800	38806000	B
chr3	38806000	38806200	B
chr3	38806200	38806400	U
chr3	38807000	38807200	U
chr3	38807200	38807400	U
chr3	38807600	38807800	U
chr3	38808600	38808800	U
chr3	38809000	38809200	U
chr3	38809200	38809400	U
chr3	38809800	38810000	U
chr3	38810000	38810200	U
chr3	38810200	38810400	U
chr3	38810800	38811000	U
chr3	38811800	38812000	U
chr3	38813600	38813800	U
chr3	38814200	38814400	U
chr3	38814400	38814600	U
chr3	38814800	38815000	U
chr3	38815000	38815200	U
chr3	38815600	38815800	U
chr3	38815800	38816000	U
chr3	38816000	38816200	U
chr3	38816200	38816400	U
chr3	38816400	38816600	U
chr3	38816600	38816800	U
chr3	38816800	38817000	U
chr3	38817000	38817200	U
chr3	38817800	38818000	U
chr3	38818800	38819000	U
chr3	38820600	38820800	U
chr3	38820800	38821000	U
chr3	38822400	38822600	U
chr3	38823600	38823800	U
chr3	38823800	38824000	U
chr3	38824000	38824200	U
chr3	38824600	38824800	U
chr3	38824800	38825000	U
chr3	38825000	38825200	U
chr3	38825200	38825400	U
chr3	38825400	38825600	U
chr3	38825600	38825800	U
chr3	38826000	38826200	U
chr3	38826200	38826400	U
chr3	38826400	38826600	U
chr3	38827800	38828000	U
chr3	38828600	38828800	U
chr3	38828800	38829000	U
chr3	38829000	38829200	U
chr3	38829400	38829600	B
chr3	38829600	38829800	B
chr3	38829800	38830000	B
chr3	38831600	38831800	U
chr3	38832800	38833000	U
chr3	38834000	38834200	B
chr3	38834200	38834400	B
chr3	38834400	38834600	B
chr3	38834600	38834800	B
chr3	38836400	38836600	U
chr3	38836600	38836800	U
chr3	38836800	38837000	U
chr3	38837000	38837200	U
chr3	38837400	38837600	U
chr3	38837600	38837800	U
chr3	38837800	38838000	U
chr3	38841200	38841400	B
chr3	38842800	38843000	U
chr3	38843000	38843200	U
chr3	38843200	38843400	U
chr3	38843600	38843800	U
chr3	38843800	38844000	B
chr3	38844000	38844200	B
chr3	38844200	38844400	B
chr3	38844400	38844600	U
chr3	38845000	38845200	U
chr3	38845200	38845400	U
chr3	38847000	38847200	U
chr3	38847200	38847400	U
chr3	38847400	38847600	U
chr3	38847600	38847800	U
chr3	38847800	38848000	U
chr3	38848000	38848200	U
chr3	38848200	38848400	U
chr3	38848400	38848600	U
chr3	38848600	38848800	U
chr3	38848800	38849000	U
chr3	38849000	38849200	U
chr3	38849400	38849600	U
chr3	38849600	38849800	U
chr3	38849800	38850000	U
chr3	38850000	38850200	U
chr3	38850200	38850400	U
chr3	38850400	38850600	U
chr3	38851200	38851400	U
chr3	38851600	38851800	U
chr3	38851800	38852000	U
chr3	38852000	38852200	U
chr3	38852200	38852400	U
chr3	38852800	38853000	U
chr3	38853000	38853200	U
chr3	38853200	38853400	U
chr3	38863000	38863200	U
chr3	38863200	38863400	U
chr3	38863400	38863600	U
chr3	38863600	38863800	U
chr3	38866800	38867000	U
chr3	38867000	38867200	U
chr3	38867200	38867400	U
chr3	38867400	38867600	U
chr3	38868600	38868800	U
chr3	38868800	38869000	U
chr3	38869000	38869200	U
chr3	38870200	38870400	U
chr3	38870400	38870600	U
chr3	38870600	38870800	U
chr3	38870800	38871000	U
chr3	38871000	38871200	U
chr3	38871200	38871400	U
chr3	38871400	38871600	U
chr3	38871600	38871800	U
chr3	38871800	38872000	U
chr3	38872000	38872200	U
chr3	38872200	38872400	U
chr3	38873000	38873200	U
chr3	38873200	38873400	U
chr3	38873400	38873600	U
chr3	38873600	38873800	U
chr3	38878600	38878800	U
chr3	38879600	38879800	U
chr3	38879800	38880000	U
chr3	38880000	38880200	U
chr3	38880200	38880400	U
chr3	38880400	38880600	U
chr3	38880800	38881000	U
chr3	38881800	38882000	U
chr3	38882000	38882200	U
chr3	38882200	38882400	U
chr3	38882400	38882600	U
chr3	38882600	38882800	U
chr3	38882800	38883000	U
chr3	38883000	38883200	U
chr3	38883200	38883400	U
chr3	38884000	38884200	U
chr3	38884200	38884400	U
chr3	38885000	38885200	U
chr3	38885200	38885400	U
chr3	38885400	38885600	U
chr3	38885600	38885800	U
chr3	38886000	38886200	U
chr3	38886200	38886400	U
chr3	38886600	38886800	U
chr3	38887800	38888000	U
chr3	38894200	38894400	U
chr3	38894400	38894600	U
chr3	38894600	38894800	U
chr3	38894800	38895000	U
chr3	38895200	38895400	U
chr3	38895400	38895600	U
chr3	38895600	38895800	U
chr3	38895800	38896000	U
chr3	38896800	38897000	U
chr3	38897000	38897200	U
chr3	38897200	38897400	U
chr3	38899200	38899400	U
chr3	38899400	38899600	U
chr3	38899600	38899800	U
chr3	38899800	38900000	U
chr3	38900000	38900200	U
chr3	38900200	38900400	U
chr3	38900400	38900600	U
chr3	38901200	38901400	U
chr3	38901400	38901600	U
chr3	38901600	38901800	U
chr3	38901800	38902000	U
chr3	38902000	38902200	B
chr3	38902200	38902400	B
chr3	38903000	38903200	U
chr3	38903200	38903400	U
chr3	38903400	38903600	U
chr3	38903600	38903800	U
chr3	38903800	38904000	U
chr3	38904000	38904200	U
chr3	38904200	38904400	U
chr3	38904400	38904600	U
chr3	38904600	38904800	U
chr3	38904800	38905000	U
chr3	38905000	38905200	U
chr3	38905200	38905400	U
chr3	38905400	38905600	U
chr3	38905600	38905800	U
chr3	38905800	38906000	U
chr3	38906000	38906200	U
chr3	38908000	38908200	U
chr3	38908600	38908800	U
chr3	38908800	38909000	U
chr3	38909000	38909200	U
chr3	38909200	38909400	U
chr3	38910200	38910400	U
chr3	38912200	38912400	U
chr3	38918000	38918200	U
chr3	38919400	38919600	U
chr3	38919600	38919800	U
chr3	38919800	38920000	U
chr3	38920800	38921000	U
chr3	38921000	38921200	U
chr3	38921600	38921800	U
chr3	38922200	38922400	U
chr3	38922400	38922600	U
chr3	38922800	38923000	U
chr3	38925400	38925600	U
chr3	38925600	38925800	U
chr3	38926600	38926800	U
chr3	38926800	38927000	U
chr3	38927000	38927200	U
chr3	38930200	38930400	U
chr3	38930400	38930600	U
chr3	38930600	38930800	U
chr3	38930800	38931000	U
chr3	38931000	38931200	U
chr3	38931200	38931400	U
chr3	38931400	38931600	U
chr3	38931600	38931800	U
chr3	38931800	38932000	U
chr3	38932000	38932200	U
chr3	38946800	38947000	U
chr3	38947000	38947200	U
chr3	38947200	38947400	U
chr3	38947600	38947800	U
chr3	38947800	38948000	U
chr3	38948000	38948200	U
chr3	38948200	38948400	U
chr3	38948800	38949000	U
chr3	38949000	38949200	U
chr3	38949200	38949400	U
chr3	38950200	38950400	U
chr3	38950400	38950600	U
chr3	38950600	38950800	U
chr3	38954400	38954600	U
chr3	38955400	38955600	U
chr3	38957200	38957400	U
chr3	38957400	38957600	U
chr3	38959400	38959600	U
chr3	38959600	38959800	U
chr3	38959800	38960000	U
chr3	38960000	38960200	U
chr3	38960200	38960400	U
chr3	38960400	38960600	U
chr3	38960600	38960800	B
